Minimum level:2
Runtime (sec):4.0032790000
Support network with minimum level
20 17
17 46
2 63
2 29
63 26
29 75
29 44
30 56
56 16
55 56
33 38
38 51
44 30
39 12
12 13
64 40
40 43
41 65
41 48
65 47
48 32
49 50
50 61
37 55
9 45
9 20
45 25
19 11
69 70
69 36
70 74
36 1
35 31
31 28
26 73
73 74
53 3
53 54
54 8
21 22
22 60
7 71
71 41
32 42
42 33
67 68
68 34
27 58
58 35
57 59
59 27
59 72
72 60
28 52
66 28
23 69
46 24
24 39
0 2
0 23
18 64
25 19
47 49
47 67
15 37
15 6
16 10
61 62
62 18
34 4
74 14
60 66
43 53
75 57
75 76
76 21
5 7
51 34
52 9
1 15
1 5
