Minimum level:4
Runtime (sec):67.9846699000
Support network with minimum level
62 46
46 6
27 39
39 42
6 7
75 76
76 30
15 50
15 59
50 78
59 60
59 3
54 48
48 20
18 48
23 5
5 24
24 55
73 52
52 64
61 74
74 30
65 66
65 10
66 62
56 27
35 37
37 69
37 26
67 68
68 36
42 47
47 54
64 72
63 36
36 22
49 75
41 28
28 16
53 38
38 41
44 40
40 8
2 15
60 34
3 12
3 17
31 14
70 32
32 13
17 79
17 29
79 45
29 61
69 70
69 51
26 77
30 44
22 49
33 57
57 58
20 16
19 33
80 72
72 65
71 35
71 80
45 67
45 43
11 21
21 63
51 73
51 53
55 9
4 56
4 25
25 23
25 71
78 18
77 78
16 1
43 11
58 31
34 4
0 19
0 2
