Minimum level:3
Runtime (sec):136.0247226000
Support network with minimum level
67 69
69 70
69 65
47 68
47 45
68 48
45 57
72 46
46 24
57 16
56 13
35 53
53 72
71 36
36 16
42 54
54 31
15 8
37 38
37 32
38 28
32 4
31 50
50 21
49 71
39 59
59 64
19 40
19 47
40 20
17 1
1 3
44 18
18 49
41 35
63 42
64 60
25 26
25 29
26 41
29 24
7 23
23 33
23 12
73 74
74 22
28 44
58 9
48 52
52 14
65 66
66 77
43 60
60 73
33 43
33 51
24 76
22 30
30 11
2 39
2 63
61 62
62 10
21 22
3 15
3 7
55 2
11 56
70 20
27 5
27 61
20 48
75 25
77 78
77 75
78 76
51 34
51 67
34 37
76 58
16 6
4 19
4 27
0 17
0 55
