Minimum level:6
Runtime (sec):29.2747328000
Support network with minimum level
69 43
43 44
43 37
75 70
70 30
67 76
76 58
31 68
31 57
68 32
57 55
57 67
77 23
77 78
23 51
23 29
78 74
33 80
80 38
79 28
28 2
0 1
1 35
1 8
37 71
71 72
38 34
58 16
16 3
42 16
32 45
45 17
55 53
46 24
24 4
51 52
52 58
15 52
34 61
8 33
8 65
65 36
35 77
36 26
21 66
66 13
61 62
61 21
62 22
3 59
3 5
4 9
4 10
40 48
48 20
47 73
73 74
7 15
44 14
20 60
72 64
39 72
26 40
74 11
25 39
25 41
41 49
2 18
18 42
17 56
56 19
53 79
59 6
49 63
63 64
27 50
27 31
50 7
60 54
19 25
19 69
29 27
29 75
64 47
30 46
54 22
22 12
