Minimum level:3
Runtime (sec):4.6008525000
Support network with minimum level
77 85
77 50
85 87
50 53
59 89
89 73
89 90
52 28
28 14
27 40
40 70
39 40
73 60
60 72
65 74
74 34
71 66
66 9
72 30
23 6
6 32
6 7
87 88
88 81
36 78
78 21
54 76
76 16
75 47
47 39
32 34
34 46
48 24
24 86
81 82
82 55
51 23
2 61
2 64
61 29
61 62
64 37
63 5
5 12
5 45
3 71
3 19
19 18
38 20
20 4
18 42
17 27
42 25
83 84
84 68
67 79
79 80
46 44
44 56
80 10
25 80
68 26
49 77
49 15
15 36
86 38
37 59
29 35
62 1
0 2
56 8
21 33
21 22
33 65
33 43
22 11
35 63
1 69
69 26
16 31
58 67
7 13
7 75
30 52
55 56
26 48
70 54
31 3
31 41
41 57
57 58
43 17
53 51
90 83
45 49
