Minimum level:2
Runtime (sec):0.4138950000
Support network with minimum level
1 61
1 19
61 22
19 47
19 48
18 56
56 82
55 46
46 10
45 38
38 24
37 53
53 54
22 30
30 64
29 50
50 60
49 18
17 20
20 71
31 20
42 32
32 16
48 31
79 63
63 44
59 80
80 76
60 14
69 3
69 70
3 8
3 62
70 42
7 66
66 45
65 39
39 40
16 11
40 25
4 55
76 27
77 76
72 78
78 26
82 28
28 69
54 42
41 65
33 21
21 2
21 57
25 34
34 51
44 36
36 72
51 9
23 52
52 1
24 12
58 44
64 5
27 41
27 37
2 35
57 58
35 67
35 74
67 79
67 83
74 4
73 59
75 77
75 49
83 84
84 68
68 15
62 7
43 81
81 6
47 17
71 43
26 29
12 13
0 33
0 23
15 73
15 75
