Minimum level:3
Runtime (sec):7.5219588000
Support network with minimum level
4 17
4 21
17 74
17 63
21 41
6 49
49 57
75 76
75 1
76 31
67 39
39 65
53 68
53 54
68 24
54 69
65 5
72 48
48 43
19 18
18 46
74 18
41 9
34 42
42 66
57 51
57 58
51 27
58 34
35 36
36 26
3 29
29 67
46 10
45 33
33 35
15 59
59 19
43 44
44 16
69 70
70 38
61 62
61 73
62 40
73 22
27 55
27 28
16 52
52 8
66 32
5 7
24 20
32 24
31 12
40 50
20 40
37 47
37 6
47 72
50 11
55 56
56 30
26 37
71 72
38 34
8 13
8 23
23 14
28 61
30 53
64 71
22 75
63 64
63 15
25 60
60 45
2 3
2 4
0 2
0 25
