Minimum level:3
Runtime (sec):4.8517738000
Support network with minimum level
72 36
36 32
35 84
84 61
83 34
34 86
33 66
66 38
65 20
20 3
55 56
56 92
73 56
80 74
74 38
38 30
30 68
47 64
64 48
63 64
48 91
90 1
1 7
1 31
58 32
32 50
41 63
41 42
42 49
6 83
49 11
11 47
93 94
94 50
37 82
37 78
82 28
78 40
77 51
51 67
19 12
19 45
45 25
28 4
27 62
62 24
61 75
75 19
24 89
25 26
26 41
57 58
18 76
76 73
86 15
85 72
31 57
0 46
0 17
46 90
17 23
17 79
59 6
59 60
60 54
53 69
69 81
22 37
50 14
68 13
67 52
52 40
43 44
44 9
91 8
92 16
21 53
15 18
15 35
16 77
89 90
54 55
39 10
39 43
87 71
87 88
71 85
71 2
88 22
81 93
29 33
29 39
5 29
4 59
4 70
70 5
40 80
79 87
2 65
23 27
23 21
