Minimum level:4
Runtime (sec):0.1275654000
Support network with minimum level
26 13
51 15
15 52
63 64
64 52
21 22
22 45
18 16
16 7
62 9
17 29
17 10
29 44
38 36
36 4
35 37
37 25
48 58
58 42
65 58
42 66
66 38
56 11
11 14
11 57
60 54
54 8
53 17
40 31
31 35
31 32
28 24
24 72
43 24
44 18
72 30
30 60
57 65
57 26
3 47
47 43
71 40
52 3
34 62
61 20
20 34
6 63
45 19
45 46
19 53
46 48
67 68
68 59
25 27
27 28
23 56
69 70
70 60
59 21
0 1
0 39
1 49
1 5
39 2
39 71
7 23
7 55
55 12
55 69
41 33
33 51
2 67
2 41
50 61
32 50
49 6
