Minimum level:5
Runtime (sec):2.9534310000
Support network with minimum level
3 15
3 22
15 31
15 45
22 48
21 38
38 6
37 86
86 32
85 16
16 89
1 35
35 3
55 14
55 56
56 24
12 36
36 77
63 81
63 64
81 30
64 65
53 54
54 42
41 10
10 12
84 57
57 44
30 24
24 27
61 75
75 76
76 62
67 50
50 62
27 68
27 28
68 80
28 37
2 46
46 34
45 41
29 4
4 23
33 82
82 66
34 70
78 49
49 11
49 61
42 21
79 42
80 53
32 79
43 44
44 29
60 58
58 55
19 7
19 20
20 8
23 19
23 25
77 78
89 90
90 17
62 40
40 84
87 39
39 59
48 88
88 9
51 1
51 74
74 52
73 69
69 67
26 5
70 26
66 26
65 13
18 47
47 83
47 2
31 85
31 43
59 71
71 73
17 60
52 18
0 51
0 87
72 48
25 33
25 63
83 72
