Minimum level:1
Runtime (sec):0.0927837000
Support network with minimum level
0 33
33 57
33 1
56 36
36 26
4 29
4 6
29 19
29 60
16 45
45 62
39 77
77 78
55 40
40 34
35 56
26 38
25 59
59 53
59 73
21 22
22 10
43 18
18 11
31 44
44 37
23 24
24 20
20 49
60 54
54 50
53 35
47 63
63 69
64 48
48 61
28 8
41 3
41 42
3 39
42 13
10 16
79 80
80 43
17 71
71 4
19 23
73 74
74 51
78 64
72 30
30 21
61 55
62 14
65 46
46 38
49 66
66 50
67 68
67 65
68 25
5 31
52 32
32 9
76 70
70 52
58 70
57 58
1 17
1 47
75 27
75 76
27 5
69 15
15 41
15 79
51 12
50 72
37 67
34 75
2 7
2 28
38 2
