Minimum level:3
Runtime (sec):27.3595234000
Support network with minimum level
39 53
39 16
53 54
53 61
16 75
69 70
70 58
57 73
73 40
3 59
3 67
59 6
67 68
47 51
47 31
51 77
51 63
31 20
74 1
2 25
25 35
25 32
29 30
29 15
30 58
15 44
15 69
78 56
56 26
55 82
82 71
81 80
80 78
50 80
40 50
49 41
41 68
23 8
23 24
8 29
8 39
24 11
45 46
46 28
4 17
17 13
17 76
6 27
6 55
63 60
60 79
48 64
64 36
77 78
61 62
62 48
20 74
0 47
0 37
37 2
37 83
10 65
65 45
54 48
43 57
44 34
21 9
21 52
52 66
79 81
38 22
22 72
68 42
26 21
34 18
33 4
27 23
18 10
35 43
32 3
19 12
76 18
75 49
58 84
84 33
83 38
66 38
72 5
71 7
42 19
36 42
28 14
