Minimum level:7
Runtime (sec):0.5395831000
Support network with minimum level
86 54
54 18
17 54
47 48
48 83
89 90
90 17
46 36
36 81
33 1
33 77
1 43
1 97
77 78
34 20
20 30
45 46
93 94
94 34
78 9
85 86
55 58
58 56
57 91
91 11
31 69
31 53
69 32
53 87
53 55
30 10
39 30
26 40
40 57
70 88
88 6
87 15
15 61
67 21
21 47
64 68
68 52
71 75
71 72
75 59
72 82
59 12
79 73
73 80
80 84
65 74
74 41
41 66
66 42
38 26
81 16
82 60
16 85
61 92
49 7
49 76
7 37
7 93
76 50
37 38
52 34
25 22
22 18
10 27
27 65
35 3
35 89
3 95
43 35
43 44
44 67
51 64
63 23
23 62
42 99
99 25
0 33
98 28
28 2
56 71
18 56
96 63
83 19
4 31
4 70
32 60
11 14
97 51
97 98
60 100
92 24
62 49
50 24
95 29
95 96
29 8
29 79
100 13
19 4
19 45
84 39
24 5
