Minimum level:2
Runtime (sec):0.0199514000
Support network with minimum level
41 53
53 42
17 18
18 61
1 16
16 54
42 23
54 68
23 21
21 19
51 52
52 24
45 20
20 56
58 46
46 44
26 3
19 15
19 45
59 22
22 35
74 60
60 44
25 5
25 26
5 41
65 66
66 24
55 49
49 4
49 62
56 65
15 29
15 37
34 57
57 58
50 6
10 27
27 69
71 72
71 11
72 34
4 10
62 50
61 28
28 67
69 14
36 40
40 7
39 70
70 38
38 34
33 48
48 30
47 39
30 36
73 74
43 33
8 63
8 12
63 59
63 64
31 32
32 50
2 25
64 13
35 73
35 71
29 55
29 31
37 17
37 47
0 1
0 2
44 9
68 51
67 8
24 43
