Minimum level:2
Runtime (sec):11.5955050000
Support network with minimum level
44 37
37 72
72 38
38 11
24 38
53 51
51 28
76 54
54 10
36 40
40 74
48 40
33 77
77 78
77 59
50 34
34 55
46 52
52 26
28 20
63 64
64 42
41 29
29 1
1 5
1 35
5 45
35 6
25 30
30 15
71 68
68 65
59 24
79 70
70 60
2 80
2 3
80 36
3 13
3 27
22 57
57 73
78 32
32 44
31 2
42 76
81 82
82 53
27 47
47 14
39 25
61 62
61 7
62 48
69 9
69 79
23 31
43 41
55 56
55 17
56 44
17 23
17 18
6 21
21 49
21 69
49 22
16 50
26 20
20 4
67 43
67 71
0 67
15 16
15 12
18 61
45 19
8 33
8 39
19 8
73 58
58 46
74 63
60 66
66 46
75 81
65 75
