Minimum level:2
Runtime (sec):0.4216000000014901
Support network with minimum level
3 49
3 10
49 28
10 57
10 12
56 7
43 55
43 44
55 53
44 2
77 78
78 66
17 67
67 19
30 50
50 5
28 29
27 37
37 68
73 59
59 72
39 74
74 32
16 40
40 62
68 56
53 16
41 21
21 64
75 42
42 73
79 76
76 34
48 80
80 63
46 38
38 36
19 71
54 46
45 51
51 79
51 52
1 3
1 31
31 61
31 26
52 24
71 47
63 43
63 70
70 81
69 65
65 13
61 35
26 39
25 1
35 75
32 4
22 9
36 20
72 36
0 25
0 15
15 48
58 60
60 23
47 54
4 17
4 6
6 33
62 27
66 82
82 30
81 64
64 11
29 22
20 34
23 16
24 18
33 8
33 45
8 69
18 14
34 77
57 58
57 41
