Minimum level:4
Runtime (sec):212.8667396000
Support network with minimum level
61 53
53 80
6 62
6 32
62 44
32 35
31 25
25 60
44 10
43 33
33 66
33 4
55 39
39 41
81 82
81 77
82 56
77 46
34 61
50 6
21 73
21 37
73 22
37 47
37 38
20 28
28 74
64 28
58 72
72 17
71 42
42 14
26 42
52 20
67 68
68 26
80 54
79 24
24 16
23 76
76 29
75 57
57 63
57 58
27 49
27 31
49 64
3 7
3 59
7 12
59 8
17 65
2 55
29 30
29 15
30 18
15 45
15 79
60 13
35 36
35 9
36 54
38 51
51 75
51 27
41 71
45 40
45 81
40 50
74 11
22 52
78 22
63 64
47 1
1 23
1 5
69 48
48 46
19 70
19 67
70 34
56 69
18 43
65 78
66 34
0 21
16 2
46 3
5 19
54 26
