Minimum level:2
Runtime (sec):71.0723288000
Support network with minimum level
67 49
49 50
53 68
53 75
68 71
75 76
5 53
76 9
61 62
62 66
25 40
25 37
40 48
37 31
0 39
0 59
39 61
39 15
59 33
9 19
31 26
21 38
21 32
38 22
32 78
26 1
33 77
77 47
15 2
2 73
51 52
52 16
42 18
18 12
50 28
28 63
73 74
73 3
47 48
78 35
35 67
35 55
41 57
57 20
17 42
17 4
30 22
22 70
66 24
65 56
56 30
29 58
58 8
20 44
19 72
72 51
71 54
54 60
23 24
24 10
36 34
34 30
48 6
16 41
46 36
45 46
55 65
6 21
6 43
43 64
3 5
3 25
74 69
12 13
12 14
27 29
63 45
64 7
44 23
70 17
60 27
69 11
