Minimum level:3
Runtime (sec):60.3580492000
Support network with minimum level
62 48
48 3
54 48
25 55
55 26
49 22
22 2
21 50
21 61
50 73
61 69
73 74
73 19
28 13
43 14
67 68
67 47
68 57
47 10
47 54
69 70
45 46
45 29
46 49
29 30
29 1
0 63
0 45
63 15
58 40
40 28
39 56
56 4
26 23
1 16
16 32
44 16
8 9
33 34
33 62
34 37
70 20
32 70
30 36
36 66
35 58
57 58
19 44
53 42
42 20
41 67
3 43
3 17
59 25
38 60
60 7
31 51
51 12
66 53
7 31
52 18
18 5
17 72
72 28
71 52
4 6
20 39
27 24
27 35
24 11
23 33
23 27
15 21
15 59
65 41
64 38
2 8
74 71
37 64
37 65
