Minimum level:3
Runtime (sec):0.4161697000
Support network with minimum level
18 5
25 55
25 22
55 26
22 2
49 50
50 73
21 61
61 69
66 53
53 54
2 8
41 67
41 42
67 47
67 68
42 20
54 48
47 10
52 18
17 72
72 28
71 52
4 6
40 28
28 13
30 36
36 66
35 58
58 40
57 44
44 16
19 30
29 1
1 26
39 56
56 4
26 23
16 32
65 41
45 29
45 46
46 49
69 62
73 19
68 57
43 14
7 31
7 24
31 51
24 11
27 35
64 38
38 60
8 9
20 39
32 70
70 20
62 48
33 34
34 37
51 12
51 74
15 59
15 21
59 25
60 7
37 65
74 71
23 27
23 33
0 63
0 45
63 15
63 64
48 3
3 17
3 43
