Minimum level:3
Runtime (sec):569.0012472000
Support network with minimum level
48 74
74 50
73 50
50 60
75 23
23 59
4 76
4 67
76 56
67 68
38 34
34 77
33 58
58 71
57 29
29 24
35 2
35 36
2 3
2 25
36 75
68 21
1 51
51 17
7 9
7 57
9 65
5 13
39 40
39 19
40 14
19 49
28 16
16 35
37 70
70 62
69 42
42 54
49 73
72 69
27 37
0 28
0 15
15 32
15 31
77 11
41 78
41 63
78 18
63 45
20 6
17 26
55 52
52 38
56 20
18 47
47 39
47 48
62 38
32 53
53 1
59 61
24 41
43 44
44 30
26 7
31 27
21 8
21 22
61 62
60 5
45 64
64 46
71 72
71 12
30 4
25 43
22 20
54 10
66 54
46 33
65 66
65 55
