Minimum level:6
Runtime (sec):11.3373943000
Support network with minimum level
71 25
25 30
25 48
81 82
82 72
56 24
24 20
73 31
73 74
31 63
74 68
67 28
28 50
43 76
76 44
75 84
84 21
83 70
70 67
69 87
87 80
41 47
41 54
47 5
54 42
53 15
15 71
15 27
80 43
16 4
4 12
4 11
18 22
22 16
64 22
86 8
8 10
34 9
29 45
45 58
30 38
48 36
20 88
88 41
79 80
38 18
77 59
77 78
59 35
59 60
78 14
7 13
37 61
37 40
61 85
40 44
39 49
49 75
35 37
60 3
2 77
33 29
58 34
36 32
65 55
65 89
55 62
89 66
32 26
51 52
52 18
17 33
19 23
23 26
72 20
90 79
27 65
27 83
0 1
0 39
1 6
1 57
44 19
6 53
6 86
85 90
66 56
62 7
63 51
68 64
26 16
57 69
21 46
21 2
46 73
42 17
50 81
