Minimum level:2
Runtime (sec):3.1973357000
Support network with minimum level
32 77
77 78
50 22
22 39
6 25
25 10
59 65
59 60
65 16
60 16
15 84
84 6
83 17
17 52
81 83
81 82
82 35
41 55
55 58
55 56
43 69
43 30
69 53
30 2
75 76
76 67
53 54
54 19
52 40
51 1
1 21
71 57
57 34
85 74
74 90
29 86
29 51
86 87
42 88
88 27
87 70
70 66
46 64
64 44
63 48
48 14
16 48
8 59
61 20
61 62
20 92
62 11
78 28
21 73
2 4
2 3
28 7
27 38
38 13
37 50
49 41
23 26
26 31
72 68
68 47
31 79
79 80
35 36
36 24
34 44
58 42
56 61
47 63
91 43
92 42
73 8
73 85
40 18
39 9
9 12
90 72
67 46
45 91
89 15
3 81
3 5
80 18
18 32
33 75
33 49
66 33
24 71
44 37
19 23
19 89
0 45
0 29
