Minimum level:3
Runtime (sec):0.0521488000
Support network with minimum level
58 36
36 30
29 15
15 53
15 43
20 56
56 32
55 64
64 74
63 17
17 61
53 16
43 55
4 31
4 51
31 32
51 21
59 33
33 67
33 45
42 60
60 25
47 71
71 4
73 66
66 48
74 14
70 63
32 57
16 59
45 54
54 35
50 46
46 6
40 20
62 20
18 65
65 10
65 73
67 34
10 29
10 72
37 3
23 38
38 44
34 30
39 68
68 40
61 62
22 18
48 42
41 1
1 37
1 47
44 39
57 8
8 75
8 27
35 58
30 24
24 50
19 49
19 41
49 40
75 26
75 76
27 11
72 13
25 5
5 23
5 7
26 28
76 28
28 52
69 9
69 70
21 22
2 69
0 19
0 2
52 12
