Minimum level:4
Runtime (sec):15.5927953000
Support network with minimum level
4 53
4 37
53 71
37 38
37 31
42 3
3 62
19 10
38 35
31 32
31 33
36 59
59 30
20 68
68 42
67 22
22 18
48 22
35 55
35 36
55 56
57 58
58 70
47 60
60 48
30 25
62 21
61 51
51 17
17 49
17 67
16 52
52 63
63 19
29 4
29 57
71 23
23 16
41 72
41 65
72 42
65 34
28 56
56 66
50 24
24 20
33 41
33 9
8 12
43 44
44 54
46 26
26 14
15 2
2 61
2 29
49 50
32 20
1 8
39 40
39 43
40 7
27 39
25 28
25 45
45 27
54 11
0 69
69 15
34 64
66 5
18 1
70 6
21 47
64 18
11 46
11 13
