Minimum level:3
Runtime (sec):91.6374367000
Support network with minimum level
23 29
23 39
29 79
29 37
39 56
39 55
52 44
44 34
43 31
31 41
0 23
57 58
57 45
58 2
45 40
67 6
6 19
19 68
68 20
75 60
60 30
25 76
76 18
50 26
26 7
28 13
37 77
37 51
77 38
51 52
20 16
16 53
21 22
22 17
33 46
46 42
40 65
15 49
49 50
34 78
2 27
27 25
38 36
36 24
24 72
80 52
42 80
41 48
48 32
74 48
32 12
63 64
64 35
17 15
53 10
53 71
18 9
9 28
9 69
54 14
65 66
65 1
35 18
78 21
56 33
3 67
66 5
1 61
55 57
55 73
73 74
47 8
72 50
71 59
59 75
79 43
70 4
69 54
62 70
30 47
61 62
61 3
5 11
5 63
