Minimum level:3
Runtime (sec):0.8024389000
Support network with minimum level
34 20
20 7
19 25
25 64
25 29
82 50
50 30
85 86
86 46
43 11
38 59
59 63
59 9
49 23
23 43
23 36
81 82
81 40
40 57
39 2
2 15
2 75
15 85
15 69
75 76
66 32
32 28
52 32
84 71
71 35
36 24
65 66
31 79
79 80
60 22
22 8
37 38
76 52
27 5
5 19
29 47
47 81
30 73
8 31
8 49
58 16
16 17
73 74
74 58
57 78
78 26
77 65
56 62
62 34
61 44
44 34
53 54
54 10
69 54
80 70
55 42
42 18
26 56
17 33
33 41
83 84
24 51
67 4
67 68
68 45
35 48
48 77
18 12
41 61
41 55
6 14
6 13
46 53
45 46
70 72
72 6
28 67
1 21
21 37
21 3
63 60
64 58
3 27
3 83
51 70
0 1
0 39
