Minimum level:4
Runtime (sec):0.015774100087583065
Support network with minimum level
42 26
26 17
73 74
74 44
27 42
47 54
54 48
53 80
80 38
79 49
49 50
19 79
19 36
36 43
35 77
77 33
4 27
4 23
23 67
23 81
38 20
50 24
3 14
1 4
1 59
59 3
70 34
34 9
8 16
16 30
51 52
52 66
55 56
56 28
10 11
78 71
71 72
33 19
33 46
46 75
45 76
76 32
75 70
69 45
48 6
6 21
6 55
25 73
25 1
21 78
20 22
66 7
65 58
58 8
57 64
64 24
63 25
32 22
72 18
17 40
40 5
39 41
41 47
41 57
0 2
0 63
67 35
81 82
43 48
44 61
24 15
31 69
82 68
61 62
62 39
28 12
29 60
29 65
60 30
37 53
37 51
22 18
68 13
15 37
15 31
30 10
18 29
