Minimum level:6
Runtime (sec):68.4181548000
Support network with minimum level
35 53
53 72
53 59
75 76
76 46
29 20
29 77
20 6
77 78
6 79
79 14
25 22
22 74
65 66
66 26
71 28
28 21
72 63
59 44
2 35
67 68
68 26
73 58
58 52
74 31
70 48
48 78
23 2
31 37
0 51
0 45
51 69
51 1
45 18
50 70
69 52
52 54
57 67
57 47
47 50
47 3
46 36
36 24
38 36
34 16
16 32
15 30
30 43
78 38
18 49
17 42
42 65
41 61
61 19
43 73
44 8
37 60
60 38
24 34
26 40
49 39
39 27
3 17
3 5
32 13
4 9
4 10
54 56
56 11
64 56
40 55
27 23
27 71
5 41
5 33
33 62
55 7
63 64
1 80
1 57
62 15
21 25
21 75
19 12
19 29
80 4
