Minimum level:5
Runtime (sec):0.0915750000
Support network with minimum level
47 63
47 6
63 64
6 7
6 17
34 58
58 40
57 26
26 32
25 87
87 51
51 55
51 53
55 56
53 86
86 54
54 36
71 54
45 72
72 30
30 46
46 82
48 45
4 9
4 10
32 43
31 28
28 16
15 23
23 24
60 64
64 1
61 50
50 48
38 62
62 11
2 3
2 57
3 47
3 5
21 27
21 8
27 31
27 29
8 85
37 75
75 2
82 38
36 22
22 14
29 22
0 37
0 60
59 66
66 42
65 79
79 34
35 76
76 71
78 20
20 68
81 4
7 69
7 65
17 21
17 18
85 13
83 84
84 52
39 74
74 40
49 44
44 80
56 61
68 30
16 59
18 73
69 70
70 33
24 88
19 12
77 83
52 78
33 67
67 39
80 19
88 52
43 81
43 49
73 15
73 77
41 35
42 25
40 41
