Minimum level:2
Runtime (sec):4.1214915000
Support network with minimum level
7 25
7 11
25 26
36 51
51 52
51 10
6 33
6 14
33 67
33 50
50 40
40 58
46 40
28 38
38 62
37 63
63 36
67 34
49 30
30 9
59 30
68 60
60 8
53 5
5 69
19 54
54 55
34 56
2 68
2 57
57 7
0 71
71 1
44 18
18 39
65 53
65 66
66 28
27 49
62 13
47 17
17 44
17 41
23 48
23 35
48 24
35 29
31 2
52 32
41 19
21 42
21 12
42 64
39 31
45 46
64 32
29 37
29 59
1 15
15 72
15 3
72 43
3 6
3 61
32 22
70 20
20 4
43 45
24 21
26 16
55 26
56 70
61 65
22 27
69 47
16 23
58 28
