Minimum level:2
Runtime (sec):13.5063238000
Support network with minimum level
52 42
42 8
4 21
21 69
69 61
61 22
31 70
70 60
55 56
55 45
56 46
45 67
28 13
34 38
38 7
37 35
35 40
40 24
24 28
12 30
30 26
29 68
68 23
67 41
41 49
41 11
72 31
33 34
57 58
57 51
58 43
51 52
51 55
23 37
23 47
27 74
74 9
73 18
18 66
43 44
44 39
39 36
36 73
17 59
59 1
8 29
49 50
50 48
46 10
1 15
1 65
15 57
65 12
16 20
20 27
19 62
62 14
22 64
60 32
66 19
64 16
63 72
71 5
47 53
47 63
25 4
32 26
48 16
53 54
54 3
2 25
26 33
0 17
0 2
3 71
3 6
