Minimum level:3
Runtime (sec):0.1275290000
Support network with minimum level
47 61
47 17
61 48
17 43
17 53
4 37
4 71
37 50
71 6
62 9
9 12
9 11
48 18
18 44
36 18
38 58
58 60
57 58
34 16
16 8
41 15
15 47
21 42
42 30
45 20
20 25
56 46
46 54
60 28
28 29
50 38
49 59
59 40
39 13
40 57
30 73
73 74
12 31
12 36
31 65
31 63
35 32
32 55
65 14
65 66
66 34
55 56
43 67
67 44
19 1
19 45
1 23
1 51
51 4
53 52
52 62
54 48
63 35
68 30
22 3
6 27
6 41
27 33
33 10
44 26
29 68
74 5
25 22
26 39
23 69
23 70
69 21
70 64
64 24
24 7
2 72
72 49
0 19
0 2
