Minimum level:2
Runtime (sec):33.6329112000
Support network with minimum level
20 30
30 68
29 76
76 62
75 18
18 61
68 18
70 26
26 22
63 64
64 38
15 16
16 2
62 16
73 49
49 32
31 74
74 54
50 24
24 48
38 5
55 59
59 60
59 56
67 57
57 52
57 58
45 65
45 33
65 46
33 75
41 69
69 42
46 63
27 66
27 13
66 28
3 6
6 19
60 15
56 34
17 73
17 45
71 55
61 72
72 11
8 35
35 12
35 39
19 20
42 7
37 70
37 71
2 9
2 10
9 27
22 14
23 53
53 1
52 50
58 36
39 51
51 40
51 67
43 44
44 25
40 29
0 23
0 31
34 8
21 3
21 37
48 43
47 32
32 21
1 17
1 4
36 41
25 36
28 22
54 47
