Minimum level:6
Runtime (sec):0.8035784000
Support network with minimum level
83 55
83 84
55 74
84 66
65 30
30 57
2 67
67 21
57 81
57 85
81 58
85 17
85 86
66 39
23 24
24 3
1 4
18 44
44 12
50 44
16 26
26 11
72 26
69 19
69 70
19 75
19 31
70 50
49 46
46 82
45 35
35 63
31 53
53 64
76 68
68 5
3 41
41 79
41 27
37 38
37 62
38 77
62 7
61 49
28 47
47 37
47 48
29 65
29 2
63 15
15 61
15 25
64 32
58 54
82 22
9 14
9 60
60 13
59 72
71 34
34 56
27 83
74 54
54 10
52 9
0 45
0 36
36 1
48 20
75 76
21 33
17 69
86 50
43 78
78 20
77 43
33 71
33 73
73 51
32 42
42 28
79 80
80 40
39 8
22 16
10 18
5 23
25 59
25 29
51 6
20 52
56 28
40 22
