Minimum level:1
Runtime (sec):0.0053948000
Support network with minimum level
19 51
19 29
51 52
29 47
21 15
21 55
15 53
55 70
36 13
69 5
5 21
5 8
70 43
35 56
56 14
52 36
22 20
20 58
1 9
17 18
18 59
53 54
53 30
54 65
30 42
47 2
8 32
32 35
31 48
48 33
2 31
2 4
40 22
26 22
61 71
61 69
71 66
68 50
50 42
41 72
72 11
66 62
65 49
49 46
37 63
63 64
39 24
24 17
34 40
28 16
16 10
59 60
60 61
4 37
67 25
67 68
25 6
46 38
45 57
57 1
62 34
33 23
23 3
23 39
27 44
44 28
43 26
6 27
38 67
0 19
0 45
64 12
58 41
42 7
