Minimum level:4
Runtime (sec):0.0593733000
Support network with minimum level
21 87
87 86
10 22
22 37
80 16
16 90
58 50
50 64
65 91
91 66
54 26
26 35
70 26
90 60
60 11
59 81
81 93
37 63
63 76
27 28
28 71
66 6
57 92
92 19
85 74
74 58
86 8
83 88
88 36
55 84
84 80
35 56
56 14
36 42
76 38
38 53
64 38
5 7
5 48
48 44
69 70
29 30
30 57
17 51
51 52
15 45
15 59
45 39
93 94
41 82
41 43
82 20
43 44
75 27
71 12
71 72
12 13
72 40
39 47
47 69
18 3
61 31
61 62
31 79
31 4
62 54
53 83
67 68
68 46
94 33
78 18
25 29
25 24
24 10
23 17
40 34
34 58
52 34
0 2
0 77
2 73
77 23
89 5
73 49
73 85
79 32
32 15
4 25
4 9
33 75
20 78
42 55
44 21
49 61
49 65
19 1
19 41
1 89
1 67
46 20
