Minimum level:5
Runtime (sec):3.5088218000
Support network with minimum level
46 42
42 53
75 76
76 27
2 37
37 21
37 45
47 55
55 56
61 62
62 48
56 34
67 32
32 36
53 68
53 19
68 58
19 60
17 2
28 18
18 46
59 16
16 69
60 38
4 8
65 66
65 25
66 78
25 43
3 33
3 35
33 61
33 9
35 10
41 49
41 75
49 38
43 11
34 44
44 23
1 5
1 6
21 63
21 73
45 41
63 64
63 51
73 3
9 12
69 74
74 48
78 70
70 7
51 67
64 52
48 26
58 54
57 20
20 72
12 31
31 39
39 71
54 47
29 77
77 59
27 30
27 15
30 28
15 4
72 65
71 40
40 36
22 34
36 22
26 1
23 24
23 14
24 13
50 28
38 57
52 50
0 29
0 17
