Minimum level:3
Runtime (sec):0.5239266000
Support network with minimum level
4 41
4 6
41 5
41 47
6 36
6 53
39 15
15 17
15 21
35 40
40 10
36 20
53 39
7 49
7 59
49 43
49 69
59 60
58 56
56 52
63 56
23 64
64 61
52 34
60 42
42 14
19 54
54 20
55 65
55 63
65 66
28 8
17 12
47 48
48 57
34 24
24 9
43 29
43 67
69 70
71 4
25 72
72 50
32 26
26 27
46 32
51 58
57 22
22 18
70 22
67 55
67 68
68 62
61 28
27 35
50 19
21 16
16 31
0 2
2 71
44 13
33 34
66 45
3 44
18 25
37 51
37 38
38 3
62 46
45 62
20 30
30 11
31 1
5 23
5 7
29 33
29 37
