Minimum level:3
Runtime (sec):38.8513026000
Support network with minimum level
20 30
30 11
45 62
62 46
68 62
31 1
46 32
15 21
15 17
21 16
17 12
58 56
56 52
63 64
64 61
23 52
52 34
24 9
2 71
71 4
37 38
37 51
38 3
51 32
27 35
35 40
61 28
28 8
67 68
67 55
55 63
55 65
48 57
57 58
44 13
22 18
18 25
3 44
65 66
66 45
33 66
34 24
59 60
60 42
47 48
70 22
32 26
39 15
40 10
6 36
6 53
36 20
53 39
49 43
49 69
43 29
43 67
69 70
7 59
7 49
29 37
29 33
42 14
19 54
54 20
4 41
4 6
25 72
72 50
26 27
0 2
16 31
50 19
41 5
41 47
5 7
5 23
