Minimum level:4
Runtime (sec):0.4625268000
Support network with minimum level
18 10
20 17
17 39
17 18
42 50
50 38
49 50
38 22
22 9
31 67
67 68
35 36
35 26
36 24
26 57
25 29
29 5
58 40
40 32
64 40
2 14
24 30
21 41
41 47
41 19
47 42
33 48
48 8
32 34
34 30
19 61
19 20
61 3
4 6
6 49
16 11
70 25
39 62
55 63
55 56
63 53
56 60
15 35
53 12
52 54
54 58
30 66
66 13
65 44
44 70
69 44
3 7
3 33
7 55
62 64
68 27
0 45
0 28
45 23
45 46
28 15
27 37
37 69
57 2
60 16
23 51
23 43
46 38
51 52
51 1
1 59
1 21
59 4
43 31
43 65
