Minimum level:1
Runtime (sec):13.7682408000
Support network with minimum level
7 69
69 35
63 46
46 16
75 76
75 9
76 64
68 38
38 58
33 3
35 41
41 72
61 36
36 47
1 62
62 67
52 20
20 44
37 21
21 25
21 14
67 68
55 56
55 73
56 19
73 24
26 11
19 15
15 26
53 52
16 54
54 49
31 77
31 75
77 32
51 53
70 18
18 65
25 28
47 31
66 48
48 78
17 23
23 6
32 51
78 8
50 22
22 66
71 72
72 45
59 42
42 60
60 61
65 13
49 70
58 34
34 30
29 33
24 71
0 2
0 74
2 27
2 29
74 43
6 57
6 7
64 37
30 12
44 30
39 4
4 17
4 5
57 40
40 55
43 1
5 10
5 59
28 50
27 39
45 63
