Minimum level:4
Runtime (sec):4.3810361000
Support network with minimum level
77 73
77 78
73 57
78 5
3 80
80 27
79 10
53 97
97 65
83 40
83 84
40 18
84 81
57 64
64 44
63 14
54 94
94 24
93 36
36 74
42 36
81 87
87 82
21 58
21 49
58 22
49 89
49 52
91 55
55 99
65 92
65 100
92 54
100 66
99 76
76 28
75 7
7 67
7 79
25 53
37 26
26 45
17 38
38 63
18 61
89 95
52 98
51 30
30 31
29 15
15 96
74 9
61 19
61 88
19 35
88 62
82 41
27 90
90 59
95 39
22 8
8 29
8 51
32 3
41 72
34 32
23 86
86 54
85 16
16 48
96 12
39 43
39 68
43 83
43 69
68 70
67 91
1 37
44 50
28 42
72 28
71 23
69 46
0 25
0 1
98 50
48 66
66 71
35 33
2 20
20 75
50 85
33 2
33 56
56 34
70 13
46 77
45 4
4 47
4 17
24 11
60 24
31 60
59 6
47 21
62 93
