Minimum level:3
Runtime (sec):0.1031573000
Support network with minimum level
48 19
19 59
19 4
35 2
35 36
2 57
36 21
37 38
38 28
27 49
49 23
7 10
55 42
42 64
18 56
56 12
71 39
71 72
39 66
72 63
53 54
54 52
4 5
69 37
21 70
70 22
62 20
20 16
52 24
51 26
26 61
25 1
1 31
1 15
59 53
59 60
60 34
33 40
40 65
66 27
65 35
64 9
17 3
17 67
67 51
15 17
15 71
45 33
29 46
46 50
6 30
30 8
22 7
34 62
61 62
32 18
24 34
44 24
31 29
31 32
41 55
57 11
57 58
58 13
8 14
50 48
23 44
28 68
47 25
68 41
43 45
16 6
63 69
0 47
0 43
