Minimum level:2
Runtime (sec):45.9059296000
Support network with minimum level
20 30
30 14
71 72
72 13
3 48
48 20
54 48
36 52
52 53
56 52
50 36
35 68
68 58
67 1
1 27
1 4
46 20
32 24
24 21
23 22
22 39
21 6
7 25
25 42
25 34
55 18
55 56
18 11
51 38
38 71
29 26
26 62
65 66
66 55
17 41
41 60
61 37
61 69
37 64
37 10
69 70
62 15
70 51
64 70
59 8
60 50
42 23
34 29
33 57
57 43
16 19
19 31
19 59
45 63
63 17
31 46
49 44
44 32
5 61
5 33
15 40
4 5
27 28
27 65
28 32
58 16
43 45
43 49
2 35
2 7
40 3
39 12
47 67
47 54
53 9
0 47
0 2
