Minimum level:2
Runtime (sec):92.1454797000
Support network with minimum level
57 5
34 58
58 10
55 15
55 69
15 56
69 56
74 62
62 22
61 40
40 8
39 48
48 67
47 13
37 63
63 27
63 65
67 68
68 46
3 24
3 55
24 38
73 43
43 44
71 74
53 72
72 44
27 54
27 3
54 28
50 73
46 38
38 28
51 61
23 52
23 17
52 50
17 49
17 45
35 53
21 36
21 71
36 18
1 25
1 37
25 66
66 59
59 60
59 4
45 42
42 21
41 34
33 20
20 41
8 35
44 9
49 1
60 39
31 2
2 26
2 19
19 32
32 51
65 64
64 33
26 18
16 47
18 7
56 70
70 57
29 30
29 12
30 16
12 16
22 14
0 23
0 31
28 6
10 29
10 11
