Minimum level:3
Runtime (sec):0.1133244000
Support network with minimum level
34 24
24 54
17 13
23 51
51 39
33 34
27 28
28 66
54 18
18 36
2 9
71 72
72 68
60 40
40 56
30 6
6 12
6 11
31 35
31 70
35 32
70 23
69 30
63 64
64 42
41 14
53 54
42 50
50 2
73 47
47 57
47 15
55 74
74 48
56 38
44 69
57 58
15 45
15 65
19 5
19 20
5 25
5 61
20 43
21 22
22 59
45 46
46 55
4 26
26 33
25 71
29 63
29 19
37 4
61 62
61 21
62 67
48 29
58 52
39 17
39 60
43 7
66 44
36 42
52 36
1 73
65 16
16 37
32 41
49 53
11 31
11 49
68 10
67 68
38 8
0 27
0 1
59 3
