Minimum level:2
Runtime (sec):0.2117767000
Support network with minimum level
58 56
56 7
17 56
24 18
18 16
70 54
54 12
53 38
38 34
57 58
55 74
74 36
73 70
19 22
22 20
21 33
33 52
4 23
4 51
23 42
51 21
16 6
27 43
43 65
43 69
45 17
45 71
71 72
36 15
35 27
29 37
29 32
37 53
32 30
31 25
25 24
2 41
2 50
41 47
50 59
49 48
48 4
47 29
65 66
69 73
20 5
64 44
44 28
61 62
62 11
42 62
15 57
59 60
59 35
60 30
72 40
40 68
76 64
66 14
46 66
28 10
34 31
52 19
68 63
67 49
1 67
1 3
75 61
63 76
39 26
26 8
12 46
12 13
6 75
6 9
0 1
0 2
30 39
5 55
5 45
