Minimum level:7
Runtime (sec):3.2043929001
Support network with minimum level
70 42
42 26
83 84
84 30
77 96
96 78
95 35
35 55
44 37
37 51
55 36
30 18
85 93
85 81
93 86
81 82
18 69
69 88
92 60
60 22
21 60
65 66
66 68
22 94
94 20
86 64
39 72
72 58
71 46
46 14
45 23
23 71
23 34
59 75
59 28
75 76
28 36
27 19
19 59
48 13
1 49
1 17
49 61
17 21
17 33
33 27
57 95
57 80
80 58
79 16
16 5
51 87
87 74
8 11
8 12
36 65
38 56
56 15
47 67
67 18
74 52
52 85
76 43
91 92
88 62
62 50
50 38
40 54
54 79
53 54
26 31
89 41
89 90
41 77
90 50
61 91
61 25
31 3
78 48
82 83
6 73
6 32
73 9
32 39
3 45
25 6
25 70
64 40
63 2
2 4
2 53
15 63
68 20
43 44
58 10
34 24
20 89
4 8
24 7
29 57
29 1
0 47
0 29
