Minimum level:5
Runtime (sec):79.4993493000
Support network with minimum level
46 26
26 28
25 47
47 52
47 14
72 46
43 44
44 50
35 36
36 10
73 74
74 54
75 76
76 43
17 42
42 18
41 69
69 7
56 28
28 13
54 17
80 54
33 73
3 34
3 63
34 40
63 22
7 25
7 37
23 70
70 49
57 58
57 2
58 12
2 15
2 3
30 59
59 4
37 51
51 80
24 38
38 18
48 56
68 56
55 53
53 75
53 35
67 68
67 79
79 65
18 19
19 6
40 41
65 66
66 50
49 60
60 24
4 61
4 55
16 64
64 21
22 8
21 71
71 72
71 1
52 48
32 29
29 45
27 30
45 9
61 62
62 33
8 32
31 77
77 78
77 57
78 16
39 67
15 27
9 11
9 23
0 39
0 31
50 20
20 5
