Minimum level:3
Runtime (sec):3.4249191000
Support network with minimum level
58 64
64 70
63 29
29 49
49 67
49 53
67 68
53 54
24 28
28 11
27 50
50 22
68 34
18 68
66 20
20 55
46 20
57 14
35 58
39 40
40 12
62 52
52 30
70 36
36 24
9 32
32 27
31 10
0 2
0 15
2 3
2 25
15 16
61 5
51 62
51 47
47 46
26 57
41 13
41 42
42 30
23 4
4 19
4 7
3 59
59 61
16 6
65 66
54 44
56 48
48 38
21 60
21 31
60 22
38 34
44 38
12 43
12 33
43 18
33 56
33 45
17 37
17 41
37 69
22 35
55 1
45 51
45 17
6 9
6 21
69 65
30 8
19 63
19 39
25 23
34 26
