Minimum level:1
Runtime (sec):1.2514615000
Support network with minimum level
2 45
2 46
45 5
46 41
5 10
5 43
60 54
54 17
53 11
70 27
27 15
52 22
22 67
71 72
72 48
47 56
56 24
55 57
57 53
31 14
31 32
32 1
21 65
65 69
18 16
16 47
12 73
73 37
73 74
26 51
51 12
17 26
17 18
25 71
15 19
19 42
24 30
30 50
29 20
20 3
1 33
33 4
33 34
48 44
59 61
61 62
40 28
28 60
66 28
64 58
58 35
44 29
43 9
0 2
0 23
23 63
4 8
4 7
50 36
36 31
38 36
62 55
39 62
49 40
34 6
63 64
63 21
10 39
10 70
69 66
42 59
41 25
74 52
67 68
68 13
37 38
35 49
