Minimum level:2
Runtime (sec):12.5780602000
Support network with minimum level
25 35
25 47
35 36
47 26
65 4
6 66
66 22
36 20
50 30
30 77
72 56
56 48
27 44
44 64
43 76
76 52
75 60
60 40
59 12
12 78
12 45
22 42
21 16
16 68
15 17
17 69
29 10
49 50
49 53
53 27
5 41
41 61
41 19
37 38
37 21
38 28
24 46
46 70
45 15
52 24
67 52
68 29
48 28
26 34
19 18
18 37
69 63
28 9
58 14
73 13
61 74
61 62
74 71
62 72
55 25
77 54
54 39
78 58
31 55
20 32
32 8
39 43
40 73
70 65
63 57
42 7
71 72
3 33
3 5
33 23
51 67
57 75
34 51
8 59
8 11
23 31
23 6
2 3
0 49
0 2
64 1
