Minimum level:2
Runtime (sec):2.4987819000
Support network with minimum level
27 13
61 62
62 63
5 36
36 9
59 22
22 17
2 60
2 4
60 3
6 49
6 14
49 45
70 72
72 46
71 68
68 58
67 52
52 30
23 55
55 50
37 15
37 38
15 41
38 28
31 47
47 51
3 19
3 35
19 42
19 5
35 61
35 71
41 43
43 33
42 25
66 34
34 16
1 37
28 20
63 64
64 54
53 10
10 31
30 24
24 16
39 69
69 65
45 18
18 27
51 48
51 67
48 70
20 54
54 40
58 26
26 6
25 57
57 56
17 23
17 53
46 32
32 44
56 20
50 39
29 21
21 59
21 1
40 12
65 66
33 7
44 11
0 29
0 2
16 8
