Minimum level:4
Runtime (sec):0.0271215000
Support network with minimum level
15 31
15 32
31 61
32 46
61 18
34 36
36 30
56 36
69 7
69 70
70 64
25 29
29 26
6 19
6 45
19 39
45 9
58 66
66 16
67 68
68 54
27 43
43 57
23 33
33 51
26 24
30 10
24 40
40 52
39 34
37 38
38 28
57 62
64 60
60 55
59 60
55 56
18 14
62 44
42 58
53 4
4 8
54 20
17 65
17 48
65 67
65 49
48 63
47 53
0 41
0 23
41 1
8 12
8 11
20 24
16 69
50 16
46 50
49 5
63 21
21 25
44 37
51 2
28 22
52 15
1 17
1 6
2 3
2 47
35 59
35 42
22 35
3 13
3 27
