Minimum level:2
Runtime (sec):0.9850553000
Support network with minimum level
84 68
68 8
67 68
25 28
28 69
38 18
18 6
36 26
26 52
39 41
41 40
44 22
22 5
21 70
70 42
75 76
76 12
59 60
60 47
40 20
51 83
83 52
66 44
43 44
85 86
86 53
73 74
74 30
54 66
35 37
35 36
37 55
1 46
46 84
45 59
49 1
49 50
50 3
2 71
71 4
82 43
27 67
27 16
16 10
63 64
64 19
61 62
62 32
31 45
42 82
81 38
23 24
24 9
53 54
79 80
80 31
7 11
77 75
29 78
78 30
20 57
30 23
55 13
32 56
56 14
19 29
3 51
47 48
48 85
52 7
17 63
17 25
10 35
10 61
15 17
15 21
69 77
69 39
33 2
33 34
34 72
4 27
57 58
57 79
65 73
65 81
0 33
0 49
72 15
58 65
