Minimum level:3
Runtime (sec):15.0909831000
Support network with minimum level
22 9
77 8
8 51
44 78
78 30
65 41
41 75
37 66
66 45
4 38
4 21
38 74
21 5
72 52
52 46
59 60
60 42
75 76
76 15
34 80
80 26
79 34
25 16
16 4
62 16
73 25
74 6
55 61
61 62
61 63
31 56
31 1
56 40
1 17
1 73
48 68
68 11
67 49
49 23
53 71
71 72
69 48
43 70
70 42
19 44
35 36
36 20
57 58
57 53
58 43
3 39
3 77
39 65
0 31
0 33
33 35
33 37
28 54
54 67
51 27
27 50
27 59
23 14
32 24
24 69
15 19
63 64
17 3
45 55
45 79
50 20
46 28
30 7
29 47
47 57
20 13
42 2
5 10
64 29
26 22
40 32
10 18
18 12
