Minimum level:7
Runtime (sec):4.5606736000
Support network with minimum level
31 19
19 17
63 64
64 32
54 38
38 44
75 5
5 31
60 76
76 47
27 7
7 12
7 73
26 28
28 53
18 16
16 46
62 16
22 18
37 54
80 54
46 34
58 46
24 9
34 24
23 63
49 13
55 56
56 50
67 68
67 51
68 22
51 78
73 11
30 74
74 49
15 41
41 42
41 75
42 62
71 61
61 70
78 72
72 52
53 1
1 3
1 4
79 80
44 48
39 6
6 65
6 37
59 40
40 43
35 60
50 36
36 8
43 45
43 79
48 22
20 30
32 30
12 25
12 29
25 77
25 35
29 59
29 33
33 32
47 67
17 55
17 71
45 20
57 58
57 69
69 2
2 15
2 39
70 27
65 10
77 66
66 14
21 26
21 23
52 50
0 57
0 21
