Minimum level:5
Runtime (sec):3.6488267000
Support network with minimum level
65 73
65 66
73 35
66 30
29 54
54 98
79 95
95 80
4 17
17 23
17 6
93 86
86 65
60 94
94 89
98 13
81 9
81 82
82 28
63 64
64 59
35 76
76 30
75 78
78 43
77 68
68 61
67 63
43 87
43 12
24 80
80 32
71 96
96 72
36 24
0 2
0 58
2 53
58 51
57 25
25 41
25 44
89 47
89 90
47 48
90 22
21 33
33 60
88 62
62 72
15 62
46 16
16 26
74 21
56 46
45 34
34 91
48 11
1 40
40 69
49 50
50 70
37 10
38 83
83 84
22 52
26 22
91 5
91 92
92 15
3 8
87 85
85 93
97 88
23 57
23 71
61 97
61 75
27 1
27 67
41 42
44 18
72 7
18 20
20 29
59 36
55 56
84 3
53 79
53 19
6 39
6 55
39 49
39 81
28 26
42 77
69 99
99 70
31 74
32 37
30 100
70 38
11 38
19 4
19 31
52 14
51 27
100 45
