Minimum level:3
Runtime (sec):31.5943179000
Support network with minimum level
58 16
16 20
59 60
60 37
33 34
34 9
35 34
47 48
48 36
49 50
49 33
50 4
56 40
40 7
69 72
72 70
75 76
76 66
65 54
54 73
19 54
20 41
51 27
27 30
21 52
52 11
73 74
73 39
74 22
39 1
39 69
46 28
28 32
57 58
15 35
42 24
24 51
2 6
6 8
6 61
38 68
68 71
67 56
25 26
26 49
64 26
61 53
53 45
53 65
37 62
62 38
77 78
78 55
41 42
41 10
66 29
30 46
70 30
55 67
55 3
45 31
23 77
17 47
17 57
11 13
11 14
1 17
63 64
31 44
44 25
32 18
71 15
71 75
29 5
8 59
8 23
36 22
22 18
9 21
43 19
43 63
0 2
0 43
18 12
