Minimum level:1
Runtime (sec):39.3782732000
Support network with minimum level
29 2
2 30
30 41
50 24
24 3
45 31
45 57
31 73
57 59
69 47
69 70
47 29
70 33
3 55
55 56
1 15
15 32
15 14
19 20
20 74
67 28
28 22
5 68
68 9
65 66
65 61
66 17
61 37
23 71
71 72
71 36
25 26
26 13
56 11
49 18
18 8
53 54
54 50
32 39
16 46
46 69
59 58
43 63
63 16
37 44
37 45
44 38
51 27
27 23
40 52
52 62
72 67
36 50
35 65
38 21
21 1
73 53
4 6
58 19
33 60
33 34
60 7
34 40
17 49
62 42
41 48
41 4
48 64
22 5
8 25
8 12
0 35
0 43
39 16
64 42
42 10
74 51
