Minimum level:2
Runtime (sec):98.1689559000
Support network with minimum level
16 23
23 57
23 75
2 47
2 69
47 45
69 4
62 44
44 18
43 53
53 63
39 12
39 78
78 59
77 6
58 37
37 38
63 8
72 64
64 42
22 58
57 3
3 7
3 17
74 52
52 36
65 66
66 28
41 42
42 54
61 33
33 16
27 62
38 41
81 32
32 43
50 82
82 20
75 55
51 65
59 60
59 70
60 40
70 40
4 15
4 67
9 71
9 79
71 11
79 80
34 35
35 73
73 51
73 74
49 50
25 26
26 34
45 26
36 46
46 10
17 22
55 24
21 76
76 31
29 30
29 2
30 61
40 36
15 25
15 21
67 68
67 77
31 56
28 39
11 14
80 72
19 16
20 5
18 1
56 48
24 27
0 29
48 81
68 19
54 13
1 9
1 49
