Minimum level:3
Runtime (sec):0.4828160000
Support network with minimum level
62 24
24 53
67 24
81 82
82 68
50 62
39 79
39 40
79 80
40 38
31 71
71 75
71 32
36 11
11 13
2 41
2 23
41 43
23 45
75 72
32 78
69 70
70 18
73 74
74 64
19 26
26 20
25 50
49 55
55 27
48 44
44 19
37 56
56 38
27 47
27 46
57 2
57 58
58 68
42 12
47 17
46 39
45 65
65 52
80 66
66 16
17 22
22 67
33 34
34 31
59 60
60 72
77 57
78 9
53 54
83 84
83 5
84 61
5 8
18 76
54 69
7 10
16 7
51 35
35 3
52 4
63 28
28 73
64 30
20 14
4 83
4 6
72 25
76 37
43 51
43 48
30 42
68 20
21 33
21 29
29 59
38 36
8 21
8 15
15 63
15 49
0 77
0 1
61 81
