Minimum level:3
Runtime (sec):38.2943823000
Support network with minimum level
47 75
75 43
23 48
48 50
21 24
24 22
27 20
20 37
16 28
28 22
43 73
43 25
4 76
4 8
76 7
54 1
1 5
1 6
39 33
33 42
46 40
40 16
56 49
49 60
49 59
37 4
30 38
38 15
18 68
68 71
67 19
19 70
74 31
31 32
7 29
29 18
29 63
63 30
36 64
64 57
45 52
52 46
51 58
58 44
57 13
41 9
42 72
53 34
34 41
70 54
69 11
11 26
32 27
26 35
44 39
50 36
60 50
35 62
62 23
61 3
59 45
71 10
15 65
65 53
55 56
55 21
2 47
2 55
22 66
66 14
10 69
10 12
72 46
73 51
25 74
25 61
0 17
0 2
17 67
